"en_curid","outcome","name","TotalPageViews","participant"
"704723","NR","Neil Patrick Harris",34215346,191
"83688","C","Beyoncé",53049791,191
"9195868","C","Orlando Bloom",21289645,191
"14995351","C","Michael Jackson",145250649,192
"15622","RNN","James Cameron",20317098,192
"15852","C","John Lennon",58141089,192
"1769827","C","Megan Fox",59594557,192
"21222169","NR","James McAvoy",14339443,192
"21247","NR","Neil Armstrong",27740982,192
"21491340","NR","Olivia Wilde",27290905,192
"2150841","NR","Lionel Messi",82454215,192
"2278804","NR","Henry Cavill",14038774,192
"23347","NR","Paul Allen",6958864,192
"235916","RNN","Jada Pinkett Smith",13451299,192
"29331348","RNN","Avicii",12321754,192
"302167","NR","Salman Khan",21938055,192
"3793726","NR","Jackson Rathbone",9488490,192
"483360","RNN","Jared Leto",23232742,192
"49650","NR","Dan Aykroyd",9627044,192
"728776","RNN","Zlatan Ibrahimović",30902757,192
"763860","NR","Summer Glau",8573376,192
"804581","RNN","Anne Frank",26806636,192
"83688","C","Beyoncé",53049791,192
"12153654","C","Elizabeth II of the United Kingdom",54551771,193
"14995351","C","Michael Jackson",145250649,193
"158448","NR","Rachel Weisz",19698635,193
"165507","C","Avril Lavigne",43963702,193
"1769827","RNN","Megan Fox",59594557,193
"192481","RNN","50 Cent",42347730,193
"19361","RNN","Moby",8979868,193
"217790","NR","Christina Ricci",14772807,193
"2204744","C","Michelle Obama",16019469,193
"22570683","C","Nicki Minaj",59132166,193
"23680998","C","Justin Bieber",113558067,193
"365352","TT","Bradley Cooper",25936636,193
"414848","NR","Kelly Clarkson",16385459,193
"43373","RNN","Clint Eastwood",38171082,193
"50745","RNN","Paul Simon",8438193,193
"508396","C","Jake Gyllenhaal",26372359,193
"534366","C","Barack Obama",112536577,193
"7352704","NR","Leona Lewis",14773767,193
"804581","C","Anne Frank",26806636,193
"8135890","C","Miley Cyrus",91947733,193
"10049","NR","Eric Clapton",23996621,194
"100692","RNN","Denzel Washington",25369115,194
"20913302","RNN","Robert De Niro",31396706,194
"235888","NR","Jon Stewart",8041685,194
"26954","RNN","Stephen King",29793908,194
"31341","TT","Tupac Shakur",59789956,194
"331124","NR","Christian Bale",35700117,194
"3504698","C","Vanessa Hudgens",34030925,194
"37313","NR","Bruce Lee",56281877,194
"42068","C","Freddie Mercury",56680942,194
"42104","TT","Cameron Diaz",30092275,194
"4408","NR","Buddy Holly",10606988,194
"4637590","NR","Bob Dylan",33728144,194
"5792809","C","Angelina Jolie",68213700,194
"615995","NR","Devon Aoki",5557751,194
"704723","C","Neil Patrick Harris",34215346,194
"74461","NR","Michael Moore",8911951,194
"8083","RNN","Dr. Dre",29293088,194
"83688","C","Beyoncé",53049791,194
"8485","C","Diego Maradona",22634139,194
"101631","NR","Yukio Mishima",9253057,196
"11983273","NR","Aishwarya Rai",21607556,196
"1491798","C","Gerard Piqué",14972669,196
"14995351","C","Michael Jackson",145250649,196
"158889","C","George Clooney",30655961,196
"16175","RNN","Jennifer Lopez",47371469,196
"19394613","RNN","Kim Kardashian",66670205,196
"2110323","C","Rihanna",89939558,196
"2150841","C","Lionel Messi",82454215,196
"22570683","C","Nicki Minaj",59132166,196
"23278520","NR","Boris Yeltsin",7336570,196
"23680998","C","Justin Bieber",113558067,196
"247468","TT","Oscar Gutierrez",12262984,196
"31460","C","Tom Cruise",48511575,196
"45964","NR","Chuck Berry",11380455,196
"6064346","RNN","Cory Monteith",17613744,196
"68904","RNN","Michael J. Fox",23391970,196
"8135890","C","Miley Cyrus",91947733,196
"8239846","C","Bob Marley",60597640,196
"864","RNN","Andy Warhol",34354584,196
"142510","RNN","The Notorious B.I.G.",29134431,197
"167790","TT","Christopher Walken",13335954,197
"1769827","C","Megan Fox",59594557,197
"17782843","C","Lady Gaga",104562647,197
"1783180","C","Willow Smith",14001605,197
"183124","NR","Chris Tucker",8690866,197
"18995","C","Martin Scorsese",17289562,197
"21491340","RNN","Olivia Wilde",27290905,197
"22570683","C","Nicki Minaj",59132166,197
"3504698","C","Vanessa Hudgens",34030925,197
"400738","C","Mila Kunis",56135643,197
"42357","C","Elizabeth Taylor",30501275,197
"424778","NR","Chris Jericho",14424551,197
"4429395","C","Eminem",108953700,197
"519437","NR","Julia Gillard",5093219,197
"530936","NR","Mickey Rourke",19966444,197
"5792809","C","Angelina Jolie",68213700,197
"71870","C","Johnny Depp",83016743,197
"936829","RNN","Zooey Deschanel",33206930,197
"939583","C","Amy Winehouse",46157347,197
"1024181","NR","Carlos Tévez",11898406,198
"105439","NR","Danny Boyle",8034024,198
"13199916","C","Taylor Lautner",40302818,198
"148328","RNN","Ice Cube",19615977,198
"149243","C","Emma Watson",46840359,198
"1700594","NR","Andrea Pirlo",10605858,198
"17173785","NR","Heath Ledger",53298524,198
"1873388","RNN","Emily Osment",14384546,198
"200053","NR","Don Johnson",6438374,198
"2110323","C","Rihanna",89939558,198
"277011","RNN","Tom Felton",11293758,198
"31341","C","Tupac Shakur",59789956,198
"40676","NR","Luc Besson",6795708,198
"412807","RNN","Jason Mraz",11727062,198
"42068","C","Freddie Mercury",56680942,198
"4429395","C","Eminem",108953700,198
"547384","NR","Steven Gerrard",13357299,198
"5792809","C","Angelina Jolie",68213700,198
"623737","RNN","Cristiano Ronaldo",91677973,198
"690389","NR","Josh Duhamel",14366635,198
"100405","NR","Robert Plant",11281415,199
"10277","NR","Ennio Morricone",7516230,199
"1535727","RNN","Carrie Underwood",13205316,199
"16095","RNN","Jimi Hendrix",39460548,199
"20913924","C","Katherine Heigl",22658028,199
"2289856","RNN","Elizabeth Banks",14112584,199
"231156","RNN","Richard Pryor",8859223,199
"277721","NR","Kate Beckinsale",22936242,199
"29056942","TT","Darren Criss",9547096,199
"302167","NR","Salman Khan",21938055,199
"335017","RNN","Naomi Watts",14743579,199
"420438","RNN","Steven Tyler",17445293,199
"42620","NR","Grace Kelly",17860537,199
"4429395","C","Eminem",108953700,199
"537682","NR","Chris Bosh",5424898,199
"54174","C","John Travolta",26801847,199
"60070","C","Janet Jackson",16226474,199
"745856","RNN","Isla Fisher",14160123,199
"80482","C","Beatrix of the Netherlands",6676159,199
"8135890","C","Miley Cyrus",91947733,199
"1084540","NR","Ian Somerhalder",24624912,200
"1181010","NR","Logan Lerman",14300785,200
"14995351","C","Michael Jackson",145250649,200
"164579","NR","Etta James",8868795,200
"170459","NR","LL Cool J",11375772,200
"17782843","C","Lady Gaga",104562647,200
"18717883","NR","Jodie Foster",21133609,200
"2150841","C","Lionel Messi",82454215,200
"23680998","C","Justin Bieber",113558067,200
"255405","NR","Bruce Dickinson",8476449,200
"3002912","NR","Franck Ribéry",14437270,200
"302167","NR","Salman Khan",21938055,200
"303225","NR","Triple H",29927201,200
"42068","TT","Freddie Mercury",56680942,200
"453244","NR","Josh Groban",8293562,200
"4637590","NR","Bob Dylan",33728144,200
"71870","C","Johnny Depp",83016743,200
"72336","NR","Barbra Streisand",17611980,200
"8485","RNN","Diego Maradona",22634139,200
"929522","NR","Alessandra Ambrosio",9365378,200
"11983070","RNN","Johnny Cash",32337297,201
"12520860","NR","Demi Lovato",53414996,201
"148328","TT","Ice Cube",19615977,201
"149243","C","Emma Watson",46840359,201
"14995351","C","Michael Jackson",145250649,201
"15135713","NR","Jim Morrison",27417278,201
"1579814","C","Cee-Lo",11439808,201
"16707","NR","Kurt Cobain",46176455,201
"20650188","NR","Bernard L. Madoff",10441267,201
"22048328","NR","Robin van Persie",14966195,201
"383899","RNN","Seth MacFarlane",20184332,201
"39660","RNN","Pope Benedict XVI",30549543,201
"448832","NR","Holly Marie Combs",6728960,201
"4764846","C","Usain Bolt",27968614,201
"543675","NR","Jay Chou",8551205,201
"723489","RNN","Miranda Cosgrove",26971468,201
"757257","NR","Gerard Butler",25322767,201
"8135890","RNN","Miley Cyrus",91947733,201
"8239846","C","Bob Marley",60597640,201
"8394247","NR","Mario Barwuah Balotelli",22532081,201
"13736167","TT","Paul McCartney",33759450,202
"14995351","C","Michael Jackson",145250649,202
"154698","C","Will Smith",55709750,202
"16707","RNN","Kurt Cobain",46176455,202
"1690486","NR","Ellen Pompeo",8332688,202
"17782843","C","Lady Gaga",104562647,202
"18707123","RNN","Carmen Electra",14520631,202
"19376148","NR","Stephen Hawking",48854549,202
"19903","NR","Marlon Brando",25201124,202
"23006","TT","Penélope Cruz",24476969,202
"2397","NR","Anthony Hopkins",16055086,202
"25169","NR","Quentin Tarantino",41489929,202
"277693","NR","Anna Faris",15177824,202
"331124","NR","Christian Bale",35700117,202
"3356","RNN","Bill Clinton",31143787,202
"42238","NR","Gillian Anderson",7681270,202
"530936","NR","Mickey Rourke",19966444,202
"53736","NR","Hayden Christensen",14722691,202
"623737","C","Cristiano Ronaldo",91677973,202
"68904","NR","Michael J. Fox",23391970,202
"12731","NR","George Harrison",25394395,205
"13951035","NR","Katrina Kaif",18144428,205
"16705483","C","Zac Efron",37182510,205
"192481","RNN","50 Cent",42347730,205
"19394613","C","Kim Kardashian",66670205,205
"195086","NR","Harper Lee",5342911,205
"2150841","C","Lionel Messi",82454215,205
"23292229","NR","Akihito",11188348,205
"25493","NR","Ridley Scott",12972187,205
"2844938","C","Mark Zuckerberg",62640549,205
"296256","NR","Jude Law",19426719,205
"303089","NR","Bret Hart",10344931,205
"40486","NR","Niki Lauda",8587132,205
"4429395","C","Eminem",108953700,205
"524577","NR","Ronaldinho",38309688,205
"534366","C","Barack Obama",112536577,205
"7412236","C","Steve Jobs",78372660,205
"83688","C","Beyoncé",53049791,205
"8401973","RNN","Desmond Tutu",6333888,205
"8618","C","David Beckham",36709829,205
"11240679","NR","Stieg Larsson",12768801,206
"12153654","C","Elizabeth II of the United Kingdom",54551771,206
"147873","NR","Michelle Yeoh",6012966,206
"14995351","C","Michael Jackson",145250649,206
"16768","NR","Kevin Spacey",13355386,206
"16991","C","Keith Moon",7354518,206
"17917","NR","Lars von Trier",8475478,206
"19043935","C","Lisa Marie Presley",11879372,206
"26496842","NR","Eddie Van Halen",7689134,206
"26909","C","Silvio Berlusconi",20366592,206
"27611","NR","Sarah Michelle Gellar",18689044,206
"2808834","C","David Guetta",28980836,206
"345792","NR","Mark Calaway",36963228,206
"430144","NR","Gene Wilder",8852854,206
"44219","NR","Mel Gibson",25778872,206
"534366","C","Barack Obama",112536577,206
"6944155","NR","Mark Wahlberg",34946991,206
"71870","C","Johnny Depp",83016743,206
"7412236","C","Steve Jobs",78372660,206
"9288","C","Elvis Presley",55896331,206
"10672","NR","Frank Zappa",14976422,207
"144171","C","Christina Aguilera",35311141,207
"144936","C","Jackie Chan",44209817,207
"154695","NR","Diana Ross",11319060,207
"166777","NR","Brittany Murphy",31729934,207
"19672919","RNN","Ewan McGregor",19280024,207
"21247","C","Neil Armstrong",27740982,207
"21683","NR","Nancy Sinatra",5970223,207
"220160","NR","Thierry Henry",21346807,207
"274539","C","Ashton Kutcher",36700343,207
"30528002","C","Ed Sheeran",13277238,207
"34350","NR","Yoko Ono",15232388,207
"399703","NR","Jeri Ryan",6088845,207
"42068","C","Freddie Mercury",56680942,207
"43997","RNN","Alyson Hannigan",20159574,207
"523032","C","Kanye West",41382483,207
"61998","NR","John Grisham",6217973,207
"62682","NR","Abdul Kalam",5566361,207
"711747","TT","Patrick Dempsey",12762025,207
"76772","C","Bono",12372597,207
"102690","NR","Adam Sandler",35690814,208
"142056","TT","Madonna",19996250,208
"14995351","C","Michael Jackson",145250649,208
"16175","NR","Jennifer Lopez",47371469,208
"162864","NR","Lauryn Hill",11182058,208
"163892","NR","Viggo Mortensen",15620134,208
"16707","NR","Kurt Cobain",46176455,208
"19831","NR","Margaret Thatcher",37450537,208
"206705","NR","Colin Farrell",18413756,208
"2204744","C","Michelle Obama",16019469,208
"2629332","NR","Kristen Stewart",55438548,208
"27005455","NR","Bruno Mars",38317635,208
"27717","NR","Salma Hayek",23199811,208
"4429395","NR","Eminem",108953700,208
"52139","NR","Audrey Hepburn",34983096,208
"66164","NR","Ronaldo",38313289,208
"67992","NR","Isabella Rossellini",6346333,208
"78262","TT","Van Morrison",6842348,208
"8135890","NR","Miley Cyrus",91947733,208
"8485","TT","Diego Maradona",22634139,208
"12520860","C","Demi Lovato",53414996,209
"1476899","NR","Donnie Yen",6921042,209
"178326","C","Liam Gallagher",7878268,209
"20076","C","Martin Luther King, Jr.",28854653,209
"212860","RNN","Macaulay Culkin",38342996,209
"222165","NR","Chris Cornell",8272736,209
"25390847","NR","Jeremy Lin",11540194,209
"29331348","C","Avicii",12321754,209
"2941511","NR","Sarah Palin",29614010,209
"345802","RNN","John Cena",48740783,209
"427018","NR","Kareena Kapoor",15084960,209
"43356","NR","Tiger Woods",20276204,209
"5792809","C","Angelina Jolie",68213700,209
"6479315","C","Shakira",54558771,209
"665823","NR","Randy Orton",23344519,209
"679409","NR","Nicholas Sparks",7278422,209
"7176557","NR","Chace Crawford",11625122,209
"763860","RNN","Summer Glau",8573376,209
"80335","C","Helena Bonham Carter",23498486,209
"916099","NR","Manny Pacquiáo",25713027,209
"1713217","NR","Zoe Saldana",16494915,211
"180487","RNN","Steve Buscemi",12290114,211
"19394613","C","Kim Kardashian",66670205,211
"1982061","C","Will.i.am",16597454,211
"20913302","RNN","Robert De Niro",31396706,211
"213163","C","Gary Oldman",21222575,211
"24041298","C","Robert Pattinson",50103232,211
"25867","NR","Richard Dawkins",11313799,211
"31341","NR","Tupac Shakur",59789956,211
"3382","C","Britney Spears",58474806,211
"34071","RNN","Whitney Houston",38908449,211
"3703446","NR","Jimmy Wales",8776632,211
"37313","C","Bruce Lee",56281877,211
"3747","C","Bill Gates",54216010,211
"426208","C","Mitt Romney",22395415,211
"48874","C","Hugo Chávez",20304774,211
"5122699","NR","John Kerry",6545024,211
"534366","C","Barack Obama",112536577,211
"63747","C","Muhammad Ali",36149628,211
"72336","NR","Barbra Streisand",17611980,211
